"term_id","database","direction","background_size","input_size","term_size","overlap_count","expected_overlap","enrichment_ratio","p_value","overlapping_gene_keys","overlapping_gene_symbols","fdr_bh","term_name","namespace","experimental_input_size","experimental_term_size","experimental_overlap_count","experimental_enrichment_ratio","experimental_p_value","experimental_fdr_bh","experimental_supported"
"GO:0010721","GO Biological Process","Higher in tumor",14764,371,205,8,5.15138173936603,1.55298139504306,0.145583467830613,"BCL11A;CDH1;CDKN2A;CEACAM1;KISS1R;MDK;SPP1;THY1","BCL11A;CDH1;CDKN2A;CEACAM1;KISS1R;MDK;SPP1;THY1",0.268955560659879,"negative regulation of cell development","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0001558","GO Biological Process","Higher in tumor",14764,371,338,12,8.49349769710106,1.41284549992823,0.145552988645078,"BCL11A;CDH1;CDKN2A;CEACAM1;CTTN;EGFR;ENO1;KIF14;SFN;SFRP2;SPP1;TNC","BCL11A;CDH1;CDKN2A;CEACAM1;CTTN;EGFR;ENO1;KIF14;SFN;SFRP2;SPP1;TNC",0.268955560659879,"regulation of cell growth","biological_process",278,170,7,1.43717731696995,0.215323414046191,0.399799934507114,FALSE
"GO:0045104","GO Biological Process","Higher in tumor",14764,371,81,4,2.03542400433487,1.96519250607301,0.146545411603806,"DSP;KRT15;KRT6A;KRT80","DSP;KRT15;KRT6A;KRT80",0.269917226493154,"intermediate filament cytoskeleton organization","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0090288","GO Biological Process","Higher in tumor",14764,371,81,4,2.03542400433487,1.96519250607301,0.146545411603806,"ADAMTS12;CXCL13;GREM1;SULF1","ADAMTS12;CXCL13;GREM1;SULF1",0.269917226493154,"negative regulation of cellular response to growth factor stimulus","biological_process",278,52,4,2.68483674598783,0.061132512891953,0.166290498031197,FALSE
"GO:0009135","GO Biological Process","Higher in tumor",14764,371,53,3,1.3318206448117,2.25255556120633,0.147963869644607,"ENO1;HKDC1;NT5E","ENO1;HKDC1;NT5E",0.271525417081322,"purine nucleoside diphosphate metabolic process","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0009179","GO Biological Process","Higher in tumor",14764,371,53,3,1.3318206448117,2.25255556120633,0.147963869644607,"ENO1;HKDC1;NT5E","ENO1;HKDC1;NT5E",0.271525417081322,"purine ribonucleoside diphosphate metabolic process","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0009141","GO Biological Process","Higher in tumor",14764,371,142,6,3.56827418043891,1.68148513723853,0.148084589691939,"ENO1;ENPP3;FIGNL1;HKDC1;NME1;NT5E","ENO1;ENPP3;FIGNL1;HKDC1;NME1;NT5E",0.271525417081322,"nucleoside triphosphate metabolic process","biological_process",278,53,4,2.63417944889372,0.0647005765998962,0.171755345913781,FALSE
"GO:0045103","GO Biological Process","Higher in tumor",14764,371,82,4,2.06055269574641,1.94122674380383,0.151219183037281,"DSP;KRT15;KRT6A;KRT80","DSP;KRT15;KRT6A;KRT80",0.275788421444039,"intermediate filament-based process","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:1900182","GO Biological Process","Higher in tumor",14764,371,82,4,2.06055269574641,1.94122674380383,0.151219183037281,"CDH1;CDK1;CDKN2A;ECT2","CDH1;CDK1;CDKN2A;ECT2",0.275788421444039,"positive regulation of protein localization to nucleus","biological_process",278,57,3,1.8369935630443,0.22350114095027,0.405863335626726,FALSE
"GO:0045860","GO Biological Process","Higher in tumor",14764,371,112,5,2.81441343809266,1.77656911821332,0.151465234539967,"ECT2;EZH2;HMGA2;KIF14;TPX2","ECT2;EZH2;HMGA2;KIF14;TPX2",0.275788421444039,"positive regulation of protein kinase activity","biological_process",278,87,5,2.00591251137021,0.103990094211866,0.24595672373069,FALSE
"GO:0000302","GO Biological Process","Higher in tumor",14764,371,143,6,3.59340287185045,1.66972649991518,0.151537055773012,"CDK1;COL1A1;ECT2;LCN2;MB;NQO1","CDK1;COL1A1;ECT2;LCN2;MB;NQO1",0.275788421444039,"response to reactive oxygen species","biological_process",278,77,3,1.35985237783799,0.379910255453778,0.565587114538169,FALSE
"GO:0030308","GO Biological Process","Higher in tumor",14764,371,143,6,3.59340287185045,1.66972649991518,0.151537055773012,"BCL11A;CDH1;CDKN2A;ENO1;SFRP2;SPP1","BCL11A;CDH1;CDKN2A;ENO1;SFRP2;SPP1",0.275788421444039,"negative regulation of cell growth","biological_process",278,81,4,1.72359889865885,0.202214165893993,0.382990153741917,FALSE
"GO:0014910","GO Biological Process","Higher in tumor",14764,371,54,3,1.35694933622325,2.21084156933214,0.153936681255847,"IGFBP3;MDK;PLAU","IGFBP3;MDK;PLAU",0.278910461001335,"regulation of smooth muscle cell migration","biological_process",278,28,3,3.73959403905447,0.0449650249034068,0.129789875376209,FALSE
"GO:0050856","GO Biological Process","Higher in tumor",14764,371,54,3,1.35694933622325,2.21084156933214,0.153936681255847,"CEACAM1;KCNN4;THY1","CEACAM1;KCNN4;THY1",0.278910461001335,"regulation of T cell receptor signaling pathway","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0070542","GO Biological Process","Higher in tumor",14764,371,54,3,1.35694933622325,2.21084156933214,0.153936681255847,"CCNB1;CLDN1;SOX9","CCNB1;CLDN1;SOX9",0.278910461001335,"response to fatty acid","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0006959","GO Biological Process","Higher in tumor",14764,371,209,8,5.25189650501219,1.52325926308051,0.156951996898277,"BLNK;CFB;CXCL13;CXCL14;F2RL1;IGHM;POU2AF1;WFDC2","BLNK;CFB;CXCL13;CXCL14;F2RL1;IGHM;POU2AF1;WFDC2",0.283533666479458,"humoral immune response","biological_process",278,118,5,1.47893549567126,0.249818782157526,0.438011180387599,FALSE
"GO:0030900","GO Biological Process","Higher in tumor",14764,371,242,9,6.08114332159306,1.47998485219754,0.156938660737985,"CDH1;COL3A1;EZH2;KIF14;MDK;SLC2A1;SOX2;SRD5A1;STIL","CDH1;COL3A1;EZH2;KIF14;MDK;SLC2A1;SOX2;SRD5A1;STIL",0.283533666479458,"forebrain development","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0034330","GO Biological Process","Higher in tumor",14764,371,483,16,12.1371579517746,1.31826578047134,0.159326848198947,"ADGRF1;CDH1;CDH3;CLDN1;CLDN3;CTTN;DSP;ECT2;F2RL1;FARP1;GJB2;LSR;SEZ6L2;TENM4;THY1;UGT8","ADGRF1;CDH1;CDH3;CLDN1;CLDN3;CTTN;DSP;ECT2;F2RL1;FARP1;GJB2;LSR;SEZ6L2;TENM4;THY1;UGT8",0.287399314671553,"cell junction organization","biological_process",278,136,6,1.53983283961066,0.195219518017898,0.375116573865787,FALSE
"GO:0048754","GO Biological Process","Higher in tumor",14764,371,55,3,1.38207802763479,2.17064444988973,0.159984047598647,"SFRP2;SIX1;SOX9","SFRP2;SIX1;SOX9",0.288159779400802,"branching morphogenesis of an epithelial tube","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0006006","GO Biological Process","Higher in tumor",14764,371,84,4,2.11081007856949,1.89500705942754,0.160733864991281,"ENO1;HKDC1;PDK1;SORD","ENO1;HKDC1;PDK1;SORD",0.289084583653436,"glucose metabolic process","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0045824","GO Biological Process","Higher in tumor",14764,371,85,4,2.13593876998103,1.8727128587284,0.165571718637051,"CEACAM1;MMP12;SFN;SUSD4","CEACAM1;MMP12;SFN;SUSD4",0.296706312720675,"negative regulation of innate immune response","biological_process",278,69,3,1.51751642164529,0.316912616872562,0.510174575751808,FALSE
"GO:2001243","GO Biological Process","Higher in tumor",14764,371,85,4,2.13593876998103,1.8727128587284,0.165571718637051,"ENO1;MMP9;PYCR1;SFRP2","ENO1;MMP9;PYCR1;SFRP2",0.296706312720675,"negative regulation of intrinsic apoptotic signaling pathway","biological_process",278,58,3,1.80532126023319,0.231103786233211,0.415107616033023,FALSE
"GO:0071248","GO Biological Process","Higher in tumor",14764,371,147,6,3.69391763749661,1.62429176522361,0.165699437112201,"CCNB1;CDH1;CLDN1;ECT2;STK39;TFAP2A","CCNB1;CDH1;CLDN1;ECT2;STK39;TFAP2A",0.296706312720675,"cellular response to metal ion","biological_process",278,73,3,1.43436483689761,0.348485692559588,0.536944155668735,FALSE
"GO:0055001","GO Biological Process","Higher in tumor",14764,371,116,5,2.91492820373882,1.715308114137,0.167658531823494,"CCNB1;CDK1;FHL2;SDC1;SIX4","CCNB1;CDK1;FHL2;SDC1;SIX4",0.299775415818908,"muscle cell development","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0031346","GO Biological Process","Higher in tumor",14764,371,314,11,7.89040910322406,1.39409755008842,0.168553146181099,"ANLN;BCL11A;ENC1;EZH2;F2RL1;FUT9;LCN2;MDK;PLEK2;PROM2;TUBB2B","ANLN;BCL11A;ENC1;EZH2;F2RL1;FUT9;LCN2;MDK;PLEK2;PROM2;TUBB2B",0.300935033254722,"positive regulation of cell projection organization","biological_process",278,125,6,1.6753381294964,0.149194626427473,0.314068942893502,FALSE
"GO:0031348","GO Biological Process","Higher in tumor",14764,371,247,9,6.20678677865077,1.45002564466318,0.170603557970515,"CD24;CEACAM1;ENPP3;MDK;MMP12;SFN;SMPDL3B;SPINK5;SUSD4","CD24;CEACAM1;ENPP3;MDK;MMP12;SFN;SMPDL3B;SPINK5;SUSD4",0.304151824195248,"negative regulation of defense response","biological_process",278,142,3,0.737384740095248,0.77813643033796,0.861554741127959,FALSE
"GO:0009410","GO Biological Process","Higher in tumor",14764,371,315,11,7.9155377946356,1.3896718435802,0.171002961338557,"ABCC3;CCNB1;CDH1;CENPF;COL1A1;LCN2;MDK;NQO1;SFRP2;SRD5A1;UGT2B15","ABCC3;CCNB1;CDH1;CENPF;COL1A1;LCN2;MDK;NQO1;SFRP2;SRD5A1;UGT2B15",0.304420118947678,"response to xenobiotic stimulus","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0043627","GO Biological Process","Higher in tumor",14764,371,57,3,1.43233541045787,2.09448148673571,0.172289026794979,"CD24;HOXA10;SRD5A1","CD24;HOXA10;SRD5A1",0.305376057638057,"response to estrogen","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0061138","GO Biological Process","Higher in tumor",14764,371,57,3,1.43233541045787,2.09448148673571,0.172289026794979,"SFRP2;SIX1;SOX9","SFRP2;SIX1;SOX9",0.305376057638057,"morphogenesis of a branching epithelium","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:1902475","GO Biological Process","Higher in tumor",14764,371,57,3,1.43233541045787,2.09448148673571,0.172289026794979,"SLC1A4;SLC1A7;SLC7A11","SLC1A4;SLC1A7;SLC7A11",0.305376057638057,"L-alpha-amino acid transmembrane transport","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0007156","GO Biological Process","Higher in tumor",14764,371,149,6,3.7441750203197,1.60248919119376,0.172984577343853,"CDH1;CDH3;CEACAM1;CEACAM5;IGSF9;PCDH7","CDH1;CDH3;CEACAM1;CEACAM5;IGSF9;PCDH7",0.306165178135359,"homophilic cell-cell adhesion","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0060485","GO Biological Process","Higher in tumor",14764,371,182,7,4.57342183690057,1.53058262492225,0.174879998589798,"HMGA2;MESP1;SFRP2;SIX1;SIX4;SOX4;SOX9","HMGA2;MESP1;SFRP2;SIX1;SIX4;SOX4;SOX9",0.308626606457897,"mesenchyme development","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:1901654","GO Biological Process","Higher in tumor",14764,371,182,7,4.57342183690057,1.53058262492225,0.174879998589798,"CLDN1;HOXA10;PSPH;SPP1;SRD5A1;STK39;TDO2","CLDN1;HOXA10;PSPH;SPP1;SRD5A1;STK39;TDO2",0.308626606457897,"response to ketone","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0003231","GO Biological Process","Higher in tumor",14764,371,87,4,2.18619615280412,1.8296619884128,0.175400711336302,"DSP;MESP1;SFRP2;SOX4","DSP;MESP1;SFRP2;SOX4",0.309099524444233,"cardiac ventricle development","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0010565","GO Biological Process","Higher in tumor",14764,371,118,5,2.96518558656191,1.68623509525332,0.176001262155328,"CEACAM1;GDF15;NME1;PDK1;SOX9","CEACAM1;GDF15;NME1;PDK1;SOX9",0.309711573548152,"regulation of ketone metabolic process","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0031345","GO Biological Process","Higher in tumor",14764,371,150,6,3.76930371173124,1.59180592991914,0.176676176256437,"BCL11A;CDH1;NGEF;RAP1GAP;SPP1;THY1","BCL11A;CDH1;NGEF;RAP1GAP;SPP1;THY1",0.310452533852906,"negative regulation of cell projection organization","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0007631","GO Biological Process","Higher in tumor",14764,371,58,3,1.45746410186941,2.0583697369644,0.178539978190433,"ACE2;GDF15;NMU","ACE2;GDF15;NMU",0.310603688942957,"feeding behavior","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0021549","GO Biological Process","Higher in tumor",14764,371,58,3,1.45746410186941,2.0583697369644,0.178539978190433,"KIF14;MDK;SEZ6L2","KIF14;MDK;SEZ6L2",0.310603688942957,"cerebellum development","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0035107","GO Biological Process","Higher in tumor",14764,371,58,3,1.45746410186941,2.0583697369644,0.178539978190433,"COL3A1;SOX9;TFAP2A","COL3A1;SOX9;TFAP2A",0.310603688942957,"appendage morphogenesis","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0035108","GO Biological Process","Higher in tumor",14764,371,58,3,1.45746410186941,2.0583697369644,0.178539978190433,"COL3A1;SOX9;TFAP2A","COL3A1;SOX9;TFAP2A",0.310603688942957,"limb morphogenesis","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0051653","GO Biological Process","Higher in tumor",14764,371,58,3,1.45746410186941,2.0583697369644,0.178539978190433,"ASPM;NDC80;NUSAP1","ASPM;NDC80;NUSAP1",0.310603688942957,"spindle localization","biological_process",278,30,3,3.49028776978417,0.0534675917746049,0.149122692670944,FALSE
"GO:0070301","GO Biological Process","Higher in tumor",14764,371,58,3,1.45746410186941,2.0583697369644,0.178539978190433,"CDK1;ECT2;LCN2","CDK1;ECT2;LCN2",0.310603688942957,"cellular response to hydrogen peroxide","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:1903053","GO Biological Process","Higher in tumor",14764,371,58,3,1.45746410186941,2.0583697369644,0.178539978190433,"DPP4;FAP;PLAU","DPP4;FAP;PLAU",0.310603688942957,"regulation of extracellular matrix organization","biological_process",278,35,3,2.99167523124358,0.077770911079305,0.196208290929086,FALSE
"GO:0002690","GO Biological Process","Higher in tumor",14764,371,88,4,2.21132484421566,1.80887037490811,0.180388722533404,"CXCL13;F2RL1;MDK;STK39","CXCL13;F2RL1;MDK;STK39",0.312063397168227,"positive regulation of leukocyte chemotaxis","biological_process",278,62,4,2.25179856115108,0.101470647666521,0.242137538294479,FALSE
"GO:0002832","GO Biological Process","Higher in tumor",14764,371,119,5,2.99031427797345,1.67206505243607,0.180231047638251,"CEACAM1;MMP12;SFN;SPINK5;SUSD4","CEACAM1;MMP12;SFN;SPINK5;SUSD4",0.312063397168227,"negative regulation of response to biotic stimulus","biological_process",278,100,3,1.04708633093525,0.549888480136885,0.688031153983746,FALSE
"GO:0015850","GO Biological Process","Higher in tumor",14764,371,151,6,3.79443240314278,1.58126416879385,0.180399690758738,"ABCA4;ABCC3;CEACAM1;SLC16A7;SLC44A5;SLC5A3","ABCA4;ABCC3;CEACAM1;SLC16A7;SLC44A5;SLC5A3",0.312063397168227,"organic hydroxy compound transport","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0034504","GO Biological Process","Higher in tumor",14764,371,151,6,3.79443240314278,1.58126416879385,0.180399690758738,"CDKN2A;COL1A1;MMP12;SIX1;SIX4;TNPO1","CDKN2A;COL1A1;MMP12;SIX1;SIX4;TNPO1",0.312063397168227,"protein localization to nucleus","biological_process",278,93,5,1.87649880095923,0.12803524366669,0.279311208130963,FALSE
"GO:0001890","GO Biological Process","Higher in tumor",14764,371,59,3,1.48259279328095,2.02348211430399,0.184852168773801,"E2F8;PHLDA2;SPP1","E2F8;PHLDA2;SPP1",0.317966529409787,"placenta development","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0009798","GO Biological Process","Higher in tumor",14764,371,59,3,1.48259279328095,2.02348211430399,0.184852168773801,"MESP1;STIL;TDRKH","MESP1;STIL;TDRKH",0.317966529409787,"axis specification","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0018958","GO Biological Process","Higher in tumor",14764,371,59,3,1.48259279328095,2.02348211430399,0.184852168773801,"CRYM;DIO1;DIO2","CRYM;DIO1;DIO2",0.317966529409787,"phenol-containing compound metabolic process","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0045766","GO Biological Process","Higher in tumor",14764,371,152,6,3.81956109455432,1.57086111505178,0.184154532726691,"ADAM12;ECM1;GREM1;HMGA2;MDK;SFRP2","ADAM12;ECM1;GREM1;HMGA2;MDK;SFRP2",0.317966529409787,"positive regulation of angiogenesis","biological_process",278,102,3,1.02655522640711,0.563384765233277,0.69999498086315,FALSE
"GO:0050777","GO Biological Process","Higher in tumor",14764,371,186,7,4.67393660254674,1.49766686954758,0.188390657755294,"CEACAM1;COL3A1;ENPP3;MMP12;SFN;SPINK5;SUSD4","CEACAM1;COL3A1;ENPP3;MMP12;SFN;SPINK5;SUSD4",0.323597997801579,"negative regulation of immune response","biological_process",278,106,4,1.31708972444686,0.361170851723753,0.550078186611523,FALSE
"GO:0010001","GO Biological Process","Higher in tumor",14764,371,121,5,3.04057166079653,1.64442761355283,0.188802912983639,"MDK;SOX2;SOX4;SOX9;TENM4","MDK;SOX2;SOX4;SOX9;TENM4",0.323851279914432,"glial cell differentiation","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0022037","GO Biological Process","Higher in tumor",14764,371,60,3,1.5077214846925,1.98975741239892,0.191222331336041,"KIF14;MDK;SEZ6L2","KIF14;MDK;SEZ6L2",0.325717146551501,"metencephalon development","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0048145","GO Biological Process","Higher in tumor",14764,371,60,3,1.5077214846925,1.98975741239892,0.191222331336041,"CCNA2;CDC6;EGFR","CCNA2;CDC6;EGFR",0.325717146551501,"regulation of fibroblast proliferation","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0097009","GO Biological Process","Higher in tumor",14764,371,60,3,1.5077214846925,1.98975741239892,0.191222331336041,"GDF15;NMU;STK39","GDF15;NMU;STK39",0.325717146551501,"energy homeostasis","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0060041","GO Biological Process","Higher in tumor",14764,371,90,4,2.26158222703874,1.76867325546571,0.190503894989516,"CLDN3;SOX9;TFAP2A;THY1","CLDN3;SOX9;TFAP2A;THY1",0.325717146551501,"retina development in camera-type eye","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0048514","GO Biological Process","Higher in tumor",14764,371,254,9,6.38268761853156,1.41006430799924,0.190625879798305,"C1GALT1;CEACAM1;COL3A1;E2F8;EGF;GREM1;SFRP2;SOX4;THY1","C1GALT1;CEACAM1;COL3A1;E2F8;EGF;GREM1;SFRP2;SOX4;THY1",0.325717146551501,"blood vessel morphogenesis","biological_process",278,108,3,0.969524380495604,0.602366590918346,0.734620510326617,FALSE
"GO:0048863","GO Biological Process","Higher in tumor",14764,371,122,5,3.06570035220807,1.63094869868764,0.193143147544629,"GREM1;HMGA2;MSI2;SIX1;SOX9","GREM1;HMGA2;MSI2;SIX1;SOX9",0.32762006858125,"stem cell differentiation","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0071356","GO Biological Process","Higher in tumor",14764,371,122,5,3.06570035220807,1.63094869868764,0.193143147544629,"ADAMTS12;CLDN1;COL1A1;LCN2;TXNDC17","ADAMTS12;CLDN1;COL1A1;LCN2;TXNDC17",0.32762006858125,"cellular response to tumor necrosis factor","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:1900180","GO Biological Process","Higher in tumor",14764,371,122,5,3.06570035220807,1.63094869868764,0.193143147544629,"CDH1;CDK1;CDKN2A;ECT2;FERMT1","CDH1;CDK1;CDKN2A;ECT2;FERMT1",0.32762006858125,"regulation of protein localization to nucleus","biological_process",278,85,3,1.23186627168853,0.441603979203691,0.605602137455684,FALSE
"GO:0030148","GO Biological Process","Higher in tumor",14764,371,91,4,2.28671091845028,1.74923728562543,0.195627886988589,"FA2H;FUT2;FUT9;UGT8","FA2H;FUT2;FUT9;UGT8",0.330916882139757,"sphingolipid biosynthetic process","biological_process",278,48,3,2.18142985611511,0.157953413958776,0.326272520708597,FALSE
"GO:0050768","GO Biological Process","Higher in tumor",14764,371,91,4,2.28671091845028,1.74923728562543,0.195627886988589,"BCL11A;CDH1;SPP1;THY1","BCL11A;CDH1;SPP1;THY1",0.330916882139757,"negative regulation of neurogenesis","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0010975","GO Biological Process","Higher in tumor",14764,371,360,12,9.04632890815497,1.32650494159928,0.196636889984953,"BCL11A;CDC20;CDH1;ENC1;EZH2;FUT9;MDK;NGEF;SFRP2;SPP1;THY1;TUBB2B","BCL11A;CDC20;CDH1;ENC1;EZH2;FUT9;MDK;NGEF;SFRP2;SPP1;THY1;TUBB2B",0.332164249242539,"regulation of neuron projection development","biological_process",278,96,4,1.45428657074341,0.295928845971913,0.493962038352108,FALSE
"GO:0002711","GO Biological Process","Higher in tumor",14764,371,61,3,1.53285017610404,1.95713843842517,0.197647229826642,"AZGP1;CD1A;NMU","AZGP1;CD1A;NMU",0.333410430452391,"positive regulation of T cell mediated immunity","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:1904018","GO Biological Process","Higher in tumor",14764,371,156,6,3.92007586020049,1.53058262492225,0.199475146054193,"ADAM12;ECM1;GREM1;HMGA2;MDK;SFRP2","ADAM12;ECM1;GREM1;HMGA2;MDK;SFRP2",0.336030445763469,"positive regulation of vasculature development","biological_process",278,106,3,0.987817293335143,0.58962900275725,0.726039539847357,FALSE
"GO:0090092","GO Biological Process","Higher in tumor",14764,371,223,8,5.60369818477377,1.42762863669878,0.199835469175334,"CDH3;CILP;FERMT1;GDF15;GREM1;SFRP4;SULF1;TTK","CDH3;CILP;FERMT1;GDF15;GREM1;SFRP4;SULF1;TTK",0.336174386246814,"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","biological_process",278,131,5,1.33217090449778,0.321999889250841,0.515355754951104,FALSE
"GO:0009314","GO Biological Process","Higher in tumor",14764,371,327,11,8.2170820915741,1.3386747117057,0.201706658931461,"ABCA4;COL3A1;ECT2;EGFR;FEN1;FIGNL1;LCN2;MMP1;MMP9;NMU;SFRP2","ABCA4;COL3A1;ECT2;EGFR;FEN1;FIGNL1;LCN2;MMP1;MMP9;NMU;SFRP2",0.338856104221397,"response to radiation","biological_process",278,189,6,1.10802786342355,0.458164786754181,0.61069232025848,FALSE
"GO:0045927","GO Biological Process","Higher in tumor",14764,371,190,7,4.7744513681929,1.466137040715,0.202313024153866,"AGR2;BCL11A;CCNB1;CDK1;EGFR;SFN;SFRP2","AGR2;BCL11A;CCNB1;CDK1;EGFR;SFN;SFRP2",0.339408543950862,"positive regulation of growth","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0039532","GO Biological Process","Higher in tumor",14764,371,62,3,1.55797886751558,1.92557168941831,0.204123662183499,"ENPP3;F2RL1;TSPAN6","ENPP3;F2RL1;TSPAN6",0.339650665102611,"negative regulation of cytoplasmic pattern recognition receptor signaling pathway","biological_process",278,57,3,1.8369935630443,0.22350114095027,0.405863335626726,FALSE
"GO:0044774","GO Biological Process","Higher in tumor",14764,371,62,3,1.55797886751558,1.92557168941831,0.204123662183499,"CDC6;CDK1;CHEK1","CDC6;CDK1;CHEK1",0.339650665102611,"mitotic DNA integrity checkpoint signaling","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0071230","GO Biological Process","Higher in tumor",14764,371,62,3,1.55797886751558,1.92557168941831,0.204123662183499,"BCL11A;EGFR;SIX1","BCL11A;EGFR;SIX1",0.339650665102611,"cellular response to amino acid stimulus","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0071772","GO Biological Process","Higher in tumor",14764,371,62,3,1.55797886751558,1.92557168941831,0.204123662183499,"ADAMTS12;RUNX2;SOX9","ADAMTS12;RUNX2;SOX9",0.339650665102611,"response to BMP","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0071773","GO Biological Process","Higher in tumor",14764,371,62,3,1.55797886751558,1.92557168941831,0.204123662183499,"ADAMTS12;RUNX2;SOX9","ADAMTS12;RUNX2;SOX9",0.339650665102611,"cellular response to BMP stimulus","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0009150","GO Biological Process","Higher in tumor",14764,371,224,8,5.62882687618532,1.42125529457066,0.203068696412558,"ENO1;ENPP3;FIGNL1;HKDC1;NME1;NT5E;PAICS;XDH","ENO1;ENPP3;FIGNL1;HKDC1;NME1;NT5E;PAICS;XDH",0.339650665102611,"purine ribonucleotide metabolic process","biological_process",278,87,6,2.40709501364426,0.0383986123961974,0.118053408343658,FALSE
"GO:0022407","GO Biological Process","Higher in tumor",14764,371,434,14,10.905852072609,1.28371445961221,0.204714055828091,"ABCA12;CD24;CDH1;CDKN2A;CEACAM1;CXCL13;DPP4;FUT3;FUT9;MDK;RAP1GAP;SFN;SOX4;THY1","ABCA12;CD24;CDH1;CDKN2A;CEACAM1;CXCL13;DPP4;FUT3;FUT9;MDK;RAP1GAP;SFN;SOX4;THY1",0.340170231355646,"regulation of cell-cell adhesion","biological_process",278,243,8,1.14906593243923,0.39542160840055,0.576405407405921,FALSE
"GO:0006898","GO Biological Process","Higher in tumor",14764,371,158,6,3.97033324302357,1.51120816131564,0.207307585967723,"ACE2;CEACAM1;CTTN;DPP4;HMMR;SDC1","ACE2;CEACAM1;CTTN;DPP4;HMMR;SDC1",0.344012452698135,"receptor-mediated endocytosis","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0001763","GO Biological Process","Higher in tumor",14764,371,63,3,1.58310755892712,1.89500705942754,0.210648462944163,"SFRP2;SIX1;SOX9","SFRP2;SIX1;SOX9",0.345885752940552,"morphogenesis of a branching structure","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0045661","GO Biological Process","Higher in tumor",14764,371,63,3,1.58310755892712,1.89500705942754,0.210648462944163,"IGFBP3;SOX4;SOX9","IGFBP3;SOX4;SOX9",0.345885752940552,"regulation of myoblast differentiation","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0050673","GO Biological Process","Higher in tumor",14764,371,63,3,1.58310755892712,1.89500705942754,0.210648462944163,"FAP;FERMT1;SOX9","FAP;FERMT1;SOX9",0.345885752940552,"epithelial cell proliferation","biological_process",NA,NA,NA,NA,NA,NA,FALSE
"GO:0002709","GO Biological Process","Higher in tumor",14764,371,94,4,2.36209699268491,1.69341056374376,0.211246404868427,"AZGP1;CD1A;CEACAM1;NMU","AZGP1;CD1A;CEACAM1;NMU",0.345885752940552,"regulation of T cell mediated immunity","biological_process",NA,NA,NA,NA,NA,NA,FALSE
